1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
3.705,3.73,3.52,3.7,3.7,59739857.0,0.0,1.0
3.49,3.575,3.4,3.51,3.51,35626740.0,0.0,1.0
3.44,3.58,3.33,3.46,3.46,54632591.0,0.0,1.0
3.14,3.49,3.13,3.39,3.39,65119460.0,0.0,1.0
3.7,3.73,3.21,3.24,3.24,106557643.0,0.0,1.0
4.19,4.24,3.66,3.68,3.68,106602995.0,0.0,1.0
3.5,3.9,3.48,3.83,3.83,82884373.0,0.0,1.0
4.1,4.1,3.61,3.72,3.72,103718958.0,0.0,1.0
4.15,4.42,3.82,4.02,4.02,214992455.0,0.0,1.0
2.92,4.87,2.88,3.72,3.72,432806553.0,0.0,1.0
2.54,2.55,2.41,2.42,2.42,37548648.0,0.0,1.0
2.4511,2.52,2.35,2.51,2.51,44171686.0,0.0,1.0
2.63,2.63,2.45,2.53,2.53,32029806.0,0.0,1.0
2.7399,2.76,2.65,2.67,2.67,28561596.0,0.0,1.0
2.65,2.72,2.63,2.69,2.69,50968070.0,0.0,1.0
2.69,2.73,2.61,2.62,2.62,36293311.0,0.0,1.0
2.58,2.67,2.54,2.63,2.63,31805992.0,0.0,1.0
2.54,2.63,2.5,2.59,2.59,45643355.0,0.0,1.0
2.44,2.55,2.39,2.48,2.48,36909770.0,0.0,1.0
2.31,2.43,2.2885,2.39,2.39,37228903.0,0.0,1.0
2.3,2.33,2.26,2.27,2.27,22404956.0,0.0,1.0
2.26,2.32,2.23,2.26,2.26,20237112.0,0.0,1.0
2.2,2.28,2.14,2.27,2.27,25204586.0,0.0,1.0
2.21,2.25,2.11,2.22,2.22,31533118.0,0.0,1.0
2.32,2.34,2.2,2.26,2.26,31982082.0,0.0,1.0
2.53,2.57,2.25,2.27,2.27,53232072.0,0.0,1.0
2.42,2.58,2.41,2.42,2.42,46850647.0,0.0,1.0
2.31,2.48,2.25,2.4,2.4,37980466.0,0.0,1.0
2.35,2.44,2.3,2.44,2.44,33041651.0,0.0,1.0
2.36,2.36,2.2,2.27,2.27,32640284.0,0.0,1.0
2.32,2.5,2.28,2.46,2.46,77337254.0,0.0,1.0
2.12,2.29,2.12,2.28,2.28,55568045.0,0.0,1.0
1.99,2.12,1.96,2.05,2.05,36894389.0,0.0,1.0
2.04,2.05,1.88,1.94,1.94,25172977.0,0.0,1.0
1.87,2.04,1.82,1.98,1.98,41458186.0,0.0,1.0
1.85,1.87,1.77,1.84,1.84,20751814.0,0.0,1.0
1.78,1.89,1.78,1.83,1.83,26804316.0,0.0,1.0
1.88,1.9,1.73,1.8,1.8,26520826.0,0.0,1.0
1.75,1.84,1.66,1.8,1.8,32240756.0,0.0,1.0
1.86,1.89,1.66,1.75,1.75,46749927.0,0.0,1.0
1.9,1.99,1.85,1.9,1.9,25008924.0,0.0,1.0
1.9,2.05,1.83,1.94,1.94,27759462.0,0.0,1.0
1.9,1.96,1.78,1.86,1.86,34321715.0,0.0,1.0
2.13,2.13,1.94,1.98,1.98,38391160.0,0.0,1.0
2.11,2.2,2.05,2.07,2.07,39506481.0,0.0,1.0
2.46,2.46,1.96,2.03,2.03,114081935.0,0.0,1.0
1.88,2.38,1.8,2.34,2.34,184185674.0,0.0,1.0
1.65,1.9,1.58,1.71,1.71,61155341.0,0.0,1.0
1.49,1.55,1.49,1.52,1.52,18017781.0,0.0,1.0
1.47,1.54,1.44,1.45,1.45,22389506.0,0.0,1.0
1.42,1.45,1.36,1.43,1.43,20823436.0,0.0,1.0
1.45,1.45,1.39,1.39,1.39,22357503.0,0.0,1.0
1.4289,1.5,1.38,1.48,1.48,32720842.0,0.0,1.0
1.54,1.555,1.5,1.51,1.51,20526780.0,0.0,1.0
1.57,1.6,1.53,1.54,1.54,21601622.0,0.0,1.0
1.58,1.595,1.52,1.53,1.53,12568506.0,0.0,1.0
1.7,1.77,1.52,1.58,1.58,38989308.0,0.0,1.0
1.52,1.77,1.49,1.69,1.69,40231114.0,0.0,1.0
1.45,1.55,1.44,1.52,1.52,21479209.0,0.0,1.0
1.46,1.5,1.42,1.46,1.46,18378816.0,0.0,1.0
1.46,1.52,1.4,1.46,1.46,40798170.0,0.0,1.0
1.63,1.64,1.54,1.55,1.55,27656939.0,0.0,1.0
1.56,1.57,1.52,1.53,1.53,12585175.0,0.0,1.0
1.55,1.59,1.5,1.56,1.56,25699823.0,0.0,1.0
1.64,1.64,1.5,1.53,1.53,34019512.0,0.0,1.0
1.75,1.76,1.575,1.64,1.64,35871977.0,0.0,1.0
1.73,1.8,1.66,1.7,1.7,47176959.0,0.0,1.0
1.58,1.59,1.45,1.55,1.55,26917362.0,0.0,1.0
1.6,1.69,1.56,1.62,1.62,25295757.0,0.0,1.0
1.59,1.7,1.43,1.64,1.64,58694851.0,0.0,1.0
1.19,1.65,1.19,1.59,1.59,99214125.0,0.0,1.0
1.51,1.51,1.22,1.32,1.32,88209364.0,0.0,1.0
1.72,1.73,1.53,1.56,1.56,58923884.0,0.0,1.0
1.94,2.0,1.71,1.75,1.75,59929003.0,0.0,1.0
2.05,2.06,1.9,1.96,1.96,52810684.0,0.0,1.0
2.15,2.15,2.02,2.05,2.05,39182553.0,0.0,1.0
2.22,2.24,1.97,2.17,2.17,122251852.0,0.0,1.0
2.98,2.98,2.71,2.72,2.72,40484874.0,0.0,1.0
3.14,3.16,3.02,3.04,3.04,12039376.0,0.0,1.0
3.12,3.16,3.08,3.1,3.1,8828965.0,0.0,1.0
3.21,3.21,3.03,3.08,3.08,12552895.0,0.0,1.0
3.11,3.18,3.0,3.18,3.18,12919846.0,0.0,1.0
3.15,3.21,3.09,3.12,3.12,12357430.0,0.0,1.0
3.22,3.27,3.15,3.21,3.21,8363279.0,0.0,1.0
3.24,3.265,3.1,3.19,3.19,10951137.0,0.0,1.0
3.28,3.33,3.16,3.27,3.27,13572159.0,0.0,1.0
3.13,3.33,3.07,3.32,3.32,20838783.0,0.0,1.0
3.0,3.14,2.93,3.14,3.14,17376124.0,0.0,1.0
2.99,3.0,2.87,2.98,2.98,14504500.0,0.0,1.0
2.81,3.0,2.8,2.95,2.95,23254647.0,0.0,1.0
2.7,2.75,2.64,2.75,2.75,15189404.0,0.0,1.0
2.82,2.83,2.58,2.6,2.6,26869654.0,0.0,1.0
2.9,2.91,2.84,2.86,2.86,8161092.0,0.0,1.0
2.91,2.93,2.85,2.85,2.85,12377439.0,0.0,1.0
2.9,2.92,2.83,2.84,2.84,10485142.0,0.0,1.0
2.92,3.0,2.83,2.91,2.91,20416708.0,0.0,1.0
2.95,2.95,2.83,2.9,2.9,14138291.0,0.0,1.0
2.97,3.04,2.885,2.92,2.92,13649638.0,0.0,1.0
3.06,3.09,3.01,3.02,3.02,12427830.0,0.0,1.0
3.23,3.27,3.02,3.05,3.05,21524358.0,0.0,1.0
3.06,3.21,3.0,3.16,3.16,16703065.0,0.0,1.0
3.0,3.1,3.0,3.0,3.0,13657084.0,0.0,1.0
2.89,3.01,2.86,2.95,2.95,15884219.0,0.0,1.0
2.99,2.99,2.77,2.82,2.82,15735986.0,0.0,1.0
3.075,3.08,2.88,2.9,2.9,28205946.0,0.0,1.0
3.0,3.2,3.0,3.15,3.15,18607576.0,0.0,1.0
3.05,3.11,2.96,3.05,3.05,16731340.0,0.0,1.0
3.1,3.18,3.1,3.13,3.13,10609998.0,0.0,1.0
3.13,3.26,3.11,3.17,3.17,20999758.0,0.0,1.0
3.04,3.09,2.93,3.09,3.09,18090390.0,0.0,1.0
3.09,3.14,3.0,3.08,3.08,23455749.0,0.0,1.0
3.14,3.14,2.85,2.95,2.95,38736177.0,0.0,1.0
3.21,3.33,3.16,3.27,3.27,17211310.0,0.0,1.0
3.45,3.51,3.2,3.28,3.28,28758382.0,0.0,1.0
3.38,3.53,3.36,3.47,3.47,19917224.0,0.0,1.0
3.4292,3.44,3.35,3.38,3.38,14127899.0,0.0,1.0
3.55,3.58,3.32,3.46,3.46,25890697.0,0.0,1.0
3.56,3.62,3.5,3.51,3.51,15606285.0,0.0,1.0
3.68,3.72,3.5,3.5,3.5,26513325.0,0.0,1.0
3.45,3.75,3.44,3.67,3.67,38844783.0,0.0,1.0
3.43,3.49,3.37,3.46,3.46,12462047.0,0.0,1.0
3.38,3.45,3.31,3.38,3.38,12376944.0,0.0,1.0
3.43,3.48,3.36,3.37,3.37,13784331.0,0.0,1.0
3.47,3.495,3.31,3.43,3.43,17652624.0,0.0,1.0
3.28,3.52,3.25,3.44,3.44,26704968.0,0.0,1.0
3.4,3.45,3.26,3.3,3.3,25764637.0,0.0,1.0
3.49,3.5202,3.34,3.39,3.39,19833129.0,0.0,1.0
3.34,3.639,3.32,3.45,3.45,39432181.0,0.0,1.0
3.64,3.68,3.32,3.42,3.42,57070344.0,0.0,1.0
3.95,4.0,3.6,3.68,3.68,85126060.0,0.0,1.0
3.575,3.9,3.42,3.69,3.69,87406073.0,0.0,1.0
3.21,3.5,3.13,3.49,3.49,40423954.0,0.0,1.0
3.31,3.34,3.15,3.26,3.26,35914642.0,0.0,1.0
2.93,3.29,2.9,3.13,3.13,75342426.0,0.0,1.0
2.6,2.845,2.57,2.82,2.82,35317275.0,0.0,1.0
2.67,2.68,2.58,2.6,2.6,19541552.0,0.0,1.0
2.6,2.63,2.51,2.55,2.55,17640326.0,0.0,1.0
2.51,2.62,2.44,2.6,2.6,27685620.0,0.0,1.0
2.64,2.73,2.54,2.55,2.55,20679334.0,0.0,1.0
2.64,2.66,2.55,2.6,2.6,16289847.0,0.0,1.0
2.61,2.685,2.51,2.64,2.64,22693858.0,0.0,1.0
2.88,2.9,2.57,2.64,2.64,49602361.0,0.0,1.0
2.87,3.05,2.8,2.83,2.83,55697201.0,0.0,1.0
2.67,2.84,2.56,2.74,2.74,43761943.0,0.0,1.0
2.52,2.71,2.45,2.53,2.53,50080849.0,0.0,1.0
2.39,2.53,2.35,2.46,2.46,20830117.0,0.0,1.0
2.44,2.45,2.35,2.42,2.42,27065748.0,0.0,1.0
2.55,2.62,2.5,2.52,2.52,21962643.0,0.0,1.0
2.62,2.62,2.5,2.55,2.55,30099492.0,0.0,1.0
2.67,2.67,2.55,2.61,2.61,33070093.0,0.0,1.0
2.75,2.82,2.59,2.63,2.63,35989051.0,0.0,1.0
2.64,2.81,2.55,2.76,2.76,31397929.0,0.0,1.0
2.9,2.9,2.54,2.65,2.65,54094341.0,0.0,1.0
3.07,3.09,2.76,2.83,2.83,38179137.0,0.0,1.0
3.0,3.11,2.97,3.04,3.04,30924022.0,0.0,1.0
2.98,3.06,2.74,2.96,2.96,51792961.0,0.0,1.0
3.07,3.15,3.0,3.05,3.05,39383312.0,0.0,1.0
3.55,3.5507,3.11,3.24,3.24,55942228.0,0.0,1.0
3.89,3.9,3.6,3.61,3.61,41690392.0,0.0,1.0
4.12,4.14,3.88,4.0,4.0,114474424.0,0.0,1.0
3.98,4.045,3.81,3.86,3.86,26069358.0,0.0,1.0
3.96,4.03,3.83,3.93,3.93,27855521.0,0.0,1.0
4.25,4.3,4.0,4.05,4.05,35451326.0,0.0,1.0
4.35,4.45,4.25,4.29,4.29,23435345.0,0.0,1.0
4.38,4.4,4.11,4.25,4.25,23571672.0,0.0,1.0
4.58,4.7,4.42,4.42,4.42,19775669.0,0.0,1.0
4.65,4.85,4.61,4.66,4.66,16197999.0,0.0,1.0
4.59,4.75,4.53,4.71,4.71,14668954.0,0.0,1.0
4.47,4.67,4.41,4.67,4.67,27925652.0,0.0,1.0
4.5,4.5,4.3,4.33,4.33,21804468.0,0.0,1.0
4.6,4.66,4.51,4.56,4.56,17146542.0,0.0,1.0
4.54,4.7,4.51,4.6,4.6,15759712.0,0.0,1.0
4.79,4.81,4.56,4.57,4.57,20456913.0,0.0,1.0
4.81,4.92,4.76,4.84,4.84,11545700.0,0.0,1.0
4.72,4.88,4.69,4.88,4.88,16144442.0,0.0,1.0
4.73,5.11,4.73,5.02,5.02,25245547.0,0.0,1.0
4.74,4.75,4.5733,4.72,4.72,14080431.0,0.0,1.0
4.84,4.85,4.68,4.68,4.68,13308347.0,0.0,1.0
4.98,5.08,4.8,4.85,4.85,14434585.0,0.0,1.0
4.89,5.05,4.87,4.98,4.98,15202827.0,0.0,1.0
4.85,4.93,4.77,4.92,4.92,11891337.0,0.0,1.0
5.01,5.15,4.85,4.9,4.9,21552804.0,0.0,1.0
4.79,5.01,4.75,5.0,5.0,20401275.0,0.0,1.0
4.82,4.92,4.73,4.83,4.83,15106971.0,0.0,1.0
4.74,4.81,4.62,4.78,4.78,12936684.0,0.0,1.0
4.53,4.92,4.44,4.79,4.79,31206503.0,0.0,1.0
4.6101,4.72,4.51,4.59,4.59,30546383.0,0.0,1.0
4.8,4.81,4.43,4.45,4.45,46354509.0,0.0,1.0
4.99,5.0,4.72,4.75,4.75,27489142.0,0.0,1.0
5.03,5.06,4.95,4.99,4.99,15561263.0,0.0,1.0
5.0,5.085,4.97,5.01,5.01,17642573.0,0.0,1.0
5.06,5.11,4.96,5.05,5.05,25958722.0,0.0,1.0
5.28,5.28,5.06,5.08,5.08,32590061.0,0.0,1.0
5.33,5.38,5.25,5.3,5.3,17349772.0,0.0,1.0
5.37,5.4,5.31,5.36,5.36,18093412.0,0.0,1.0
5.39,5.5,5.27,5.35,5.35,31696613.0,0.0,1.0
5.55,5.58,5.23,5.31,5.31,35320203.0,0.0,1.0
5.43,5.61,5.345,5.39,5.39,55814771.0,0.0,1.0
5.29,5.4,5.14,5.21,5.21,32404597.0,0.0,1.0
5.06,5.13,5.03,5.1,5.1,23595909.0,0.0,1.0
5.04,5.17,4.93,5.01,5.01,29458068.0,0.0,1.0
5.01,5.19,4.96,4.98,4.98,39753377.0,0.0,1.0
5.2,5.22,4.9,4.96,4.96,67206268.0,0.0,1.0
5.62,5.66,5.27,5.35,5.35,38993269.0,0.0,1.0
5.8,5.87,5.6,5.62,5.62,24956464.0,0.0,1.0
5.75,5.945,5.74,5.84,5.84,21368941.0,0.0,1.0
6.02,6.03,5.71,5.85,5.85,39053693.0,0.0,1.0
5.75,6.03,5.73,5.96,5.96,54509153.0,0.0,1.0
5.69,5.95,5.44,5.75,5.75,76506119.0,0.0,1.0
6.12,6.13,5.71,5.71,5.71,85776969.0,0.0,1.0
6.63,6.64,6.0,6.03,6.03,58983387.0,0.0,1.0
6.32,6.77,6.24,6.53,6.53,41727215.0,0.0,1.0
6.6223,6.64,6.37,6.39,6.39,41615989.0,0.0,1.0
6.95,6.98,6.55,6.59,6.59,62544507.0,0.0,1.0
7.02,7.2,6.85,7.06,7.06,32040585.0,0.0,1.0
7.81,7.95,7.0,7.09,7.09,52469571.0,0.0,1.0
8.26,8.72,8.0,8.01,8.01,73522653.0,0.0,1.0
9.8,10.63,9.7,10.16,10.16,53680765.0,0.0,1.0
10.32,10.37,9.15,9.78,9.78,43753280.0,0.0,1.0
9.82,10.2,9.73,10.06,10.06,32409414.0,0.0,1.0
9.85,9.93,9.46,9.57,9.57,26506014.0,0.0,1.0
10.15,10.25,9.33,9.85,9.85,53234270.0,0.0,1.0
9.16,10.64,8.82,9.79,9.79,106022591.0,0.0,1.0
9.04,9.09,8.6,9.0,9.0,52424249.0,0.0,1.0
7.92,8.22,7.75,8.17,8.17,26600350.0,0.0,1.0
7.7,7.73,7.43,7.64,7.64,8060138.0,0.0,1.0
7.26,7.77,7.26,7.62,7.62,21495721.0,0.0,1.0
7.4,7.43,7.21,7.26,7.26,9974748.0,0.0,1.0
7.55,7.64,7.255,7.41,7.41,15620191.0,0.0,1.0
7.7,7.78,7.42,7.48,7.48,14728317.0,0.0,1.0
7.52,7.68,7.39,7.49,7.49,10867810.0,0.0,1.0
7.35,7.57,7.14,7.44,7.44,13264105.0,0.0,1.0
7.67,7.77,7.38,7.46,7.46,9750733.0,0.0,1.0
8.0,8.0,7.28,7.67,7.67,21709346.0,0.0,1.0
8.28,8.37,7.8,8.04,8.04,23198212.0,0.0,1.0
7.95,8.59,7.8301,8.4,8.4,33404746.0,0.0,1.0
7.71,7.96,7.61,7.88,7.88,9029887.0,0.0,1.0
7.96,7.98,7.74,7.85,7.85,8585348.0,0.0,1.0
7.85,8.11,7.68,7.9,7.9,20788847.0,0.0,1.0
7.4,7.89,7.4,7.88,7.88,21233857.0,0.0,1.0
6.94,7.55,6.92,7.46,7.46,28775026.0,0.0,1.0
6.68,6.97,6.64,6.94,6.94,14200087.0,0.0,1.0
6.56,6.68,6.48,6.67,6.67,5111018.0,0.0,1.0
6.65,6.78,6.6,6.65,6.65,6726949.0,0.0,1.0
6.47,6.75,6.47,6.58,6.58,5919985.0,0.0,1.0
6.63,6.785,6.47,6.55,6.55,5685964.0,0.0,1.0
6.63,6.67,6.51,6.57,6.57,6379619.0,0.0,1.0
6.89,6.91,6.68,6.71,6.71,9240851.0,0.0,1.0
6.7,6.875,6.53,6.81,6.81,8508909.0,0.0,1.0
6.8,6.9,6.68,6.71,6.71,6941150.0,0.0,1.0
6.85,7.07,6.75,6.82,6.82,12632982.0,0.0,1.0
6.51,7.15,6.37,6.8,6.8,19454079.0,0.0,1.0
6.5,6.615,6.48,6.59,6.59,6902293.0,0.0,1.0
6.63,6.73,6.41,6.66,6.66,11221122.0,0.0,1.0
6.41,6.69,6.35,6.63,6.63,11489874.0,0.0,1.0
6.57,6.58,6.165,6.4,6.4,9603777.0,0.0,1.0
6.41,6.585,6.31,6.5,6.5,9709046.0,0.0,1.0
6.19,6.4,6.13,6.36,6.36,9405574.0,0.0,1.0
6.1,6.1454,6.02,6.05,6.05,7562892.0,0.0,1.0
6.13,6.24,6.0,6.2,6.2,8823588.0,0.0,1.0
6.56,6.57,6.21,6.37,6.37,8667438.0,0.0,1.0
6.5,6.56,6.3,6.47,6.47,7996498.0,0.0,1.0
6.17,6.45,6.03,6.43,6.43,8531875.0,0.0,1.0
6.11,6.37,5.96,6.36,6.36,9912348.0,0.0,1.0
6.0,6.12,5.84,5.92,5.92,8835827.0,0.0,1.0
6.53,6.65,6.06,6.07,6.07,13598339.0,0.0,1.0
6.82,6.92,6.33,6.52,6.52,12080014.0,0.0,1.0
7.01,7.15,6.8,6.83,6.83,9299725.0,0.0,1.0
7.0325,7.19,6.835,7.07,7.07,10685752.0,0.0,1.0
7.63,7.64,6.96,7.03,7.03,18132776.0,0.0,1.0
7.53,7.89,7.4,7.7,7.7,10773624.0,0.0,1.0
7.55,7.9,7.26,7.75,7.75,14980941.0,0.0,1.0
7.2,7.55,7.12,7.54,7.54,16007523.0,0.0,1.0
7.08,7.2,6.92,7.08,7.08,8095733.0,0.0,1.0
7.03,7.12,6.74,7.03,7.03,9980958.0,0.0,1.0
7.36,7.38,6.96,6.99,6.99,11576166.0,0.0,1.0
6.86,7.37,6.72,7.37,7.37,16688145.0,0.0,1.0
7.6,7.64,7.05,7.08,7.08,19624735.0,0.0,1.0
8.1,8.13,7.5,7.58,7.58,22336440.0,0.0,1.0
7.8,8.0,7.68,7.71,7.71,10994730.0,0.0,1.0
8.06,8.12,7.76,7.79,7.79,13207636.0,0.0,1.0
7.6,8.15,7.6,8.12,8.12,22096929.0,0.0,1.0
7.3,7.7,7.23,7.48,7.48,9084856.0,0.0,1.0
7.61,7.626,7.16,7.37,7.37,12164902.0,0.0,1.0
7.68,7.695,7.41,7.46,7.46,8119651.0,0.0,1.0
7.9,8.05,7.63,7.71,7.71,13993640.0,0.0,1.0
7.65,7.91,7.15,7.67,7.67,26923192.0,0.0,1.0
7.38,8.21,7.28,7.84,7.84,49171758.0,0.0,1.0
7.4,7.65,7.16,7.19,7.19,14972458.0,0.0,1.0
7.15,7.49,7.11,7.34,7.34,18036362.0,0.0,1.0
6.8,7.45,6.8,7.1,7.1,29585149.0,0.0,1.0
6.69,6.9,6.58,6.78,6.78,15374076.0,0.0,1.0
6.72,6.93,6.56,6.65,6.65,12709127.0,0.0,1.0
6.59,6.93,6.52,6.77,6.77,12789789.0,0.0,1.0
6.49,7.1,6.47,6.69,6.69,20510714.0,0.0,1.0
6.42,6.88,6.15,6.74,6.74,23761772.0,0.0,1.0
7.22,7.32,6.4,6.4,6.4,49855770.0,0.0,1.0
6.52,6.72,6.25,6.68,6.68,13188661.0,0.0,1.0
6.84,6.84,6.27,6.49,6.49,17988834.0,0.0,1.0
6.0,6.78,5.96,6.62,6.62,24330932.0,0.0,1.0
6.08,6.25,5.9,5.9,5.9,15213393.0,0.0,1.0
6.2,6.22,5.615,5.95,5.95,21823905.0,0.0,1.0
6.53,6.79,6.05,6.19,6.19,16027640.0,0.0,1.0
6.21,6.51,6.18,6.35,6.35,9458953.0,0.0,1.0
6.27,6.57,6.25,6.45,6.45,9188691.0,0.0,1.0
6.85,6.85,6.13,6.17,6.17,14789857.0,0.0,1.0
6.74,6.89,6.45,6.81,6.81,14901741.0,0.0,1.0
7.68,7.685,7.0,7.03,7.03,12758537.0,0.0,1.0
7.59,7.745,7.22,7.32,7.32,7336209.0,0.0,1.0
7.6,7.67,7.26,7.5,7.5,11905956.0,0.0,1.0
8.12,8.16,7.73,7.77,7.77,11705259.0,0.0,1.0
8.06,8.2,7.83,8.04,8.04,17490452.0,0.0,1.0
7.86,8.3,7.7,7.82,7.82,26781651.0,0.0,1.0
7.46,7.75,7.28,7.46,7.46,14545424.0,0.0,1.0
7.44,7.55,6.92,7.18,7.18,22730045.0,0.0,1.0
8.1,8.35,7.39,7.75,7.75,74971137.0,0.0,1.0
6.19,7.4,6.1,7.39,7.39,38464354.0,0.0,1.0
6.07,6.18,5.95,6.04,6.04,11508763.0,0.0,1.0
6.2,6.29,6.03,6.26,6.26,8378259.0,0.0,1.0
6.19,6.25,6.0,6.25,6.25,11896599.0,0.0,1.0
6.12,6.55,6.12,6.3,6.3,13251168.0,0.0,1.0
6.6,6.6,5.87,5.93,5.93,19439988.0,0.0,1.0
7.06,7.08,6.6,6.6,6.6,16429120.0,0.0,1.0
6.97,7.28,6.68,6.98,6.98,21813582.0,0.0,1.0
7.55,7.55,7.01,7.01,7.01,16815631.0,0.0,1.0
7.59,7.76,7.5,7.5,7.5,11088293.0,0.0,1.0
8.06,8.19,7.5,7.58,7.58,18909287.0,0.0,1.0
8.32,8.39,7.85,7.87,7.87,16297902.0,0.0,1.0
9.05,9.07,8.5,8.59,8.59,15118471.0,0.0,1.0
9.07,9.47,8.4151,8.78,8.78,40275036.0,0.0,1.0
7.88,9.15,7.54,8.5,8.5,48306520.0,0.0,1.0
8.73,9.1,7.67,7.68,7.68,41827593.0,0.0,1.0
9.61,9.75,8.5,8.5,8.5,56323875.0,0.0,1.0
12.66,13.8,9.22,9.9,9.9,172473559.0,0.0,1.0
6.62,12.69,6.52,11.6,11.6,158346488.0,0.0,1.0
6.0,6.93,5.35,6.6,6.6,66848996.0,0.0,1.0
